Area,ID,TricomeCount
7,KP_ZI418_2_M_04.tif,76
8,KP_ZI418_2_M_04.tif,92
9,KP_ZI418_2_M_04.tif,97
10,KP_ZI418_2_M_04.tif,99
11,KP_ZI418_2_M_04.tif,83
12,KP_ZI418_2_M_04.tif,73
13,KP_ZI418_2_M_04.tif,87
14,KP_ZI418_2_M_04.tif,90
15,KP_ZI418_2_M_04.tif,68
16,KP_ZI418_2_M_04.tif,81
1,KP_ZI418_2_M_03.tif,76
2,KP_ZI418_2_M_03.tif,75
3,KP_ZI418_2_M_03.tif,84
4,KP_ZI418_2_M_03.tif,78
5,KP_ZI418_2_M_03.tif,72
6,KP_ZI418_2_M_03.tif,68
7,KP_ZI418_2_M_03.tif,79
8,KP_ZI418_2_M_03.tif,78
9,KP_ZI418_2_M_03.tif,97
10,KP_ZI418_2_M_03.tif,86
11,KP_ZI418_2_M_03.tif,77
12,KP_ZI418_2_M_03.tif,90
13,KP_ZI418_2_M_03.tif,93
14,KP_ZI418_2_M_03.tif,93
15,KP_ZI418_2_M_03.tif,79
16,KP_ZI418_2_M_03.tif,82
1,KP_ZI418_2_M_02.tif,77
2,KP_ZI418_2_M_02.tif,73
3,KP_ZI418_2_M_02.tif,78
4,KP_ZI418_2_M_02.tif,74
5,KP_ZI418_2_M_02.tif,76
6,KP_ZI418_2_M_02.tif,72
7,KP_ZI418_2_M_02.tif,76
8,KP_ZI418_2_M_02.tif,86
9,KP_ZI418_2_M_02.tif,94
10,KP_ZI418_2_M_02.tif,99
11,KP_ZI418_2_M_02.tif,78
12,KP_ZI418_2_M_02.tif,85
13,KP_ZI418_2_M_02.tif,83
14,KP_ZI418_2_M_02.tif,85
15,KP_ZI418_2_M_02.tif,64
16,KP_ZI418_2_M_02.tif,80
1,KP_ZI418_2_M_01.tif,68
2,KP_ZI418_2_M_01.tif,73
3,KP_ZI418_2_M_01.tif,70
4,KP_ZI418_2_M_01.tif,70
5,KP_ZI418_2_M_01.tif,74
6,KP_ZI418_2_M_01.tif,68
7,KP_ZI418_2_M_01.tif,73
8,KP_ZI418_2_M_01.tif,69
9,KP_ZI418_2_M_01.tif,82
10,KP_ZI418_2_M_01.tif,73
11,KP_ZI418_2_M_01.tif,67
12,KP_ZI418_2_M_01.tif,54
13,KP_ZI418_2_M_01.tif,68
14,KP_ZI418_2_M_01.tif,77
15,KP_ZI418_2_M_01.tif,69
16,KP_ZI418_2_M_01.tif,84
1,KP_ZI418_2_M_19.tif,74
2,KP_ZI418_2_M_19.tif,68
3,KP_ZI418_2_M_19.tif,95
4,KP_ZI418_2_M_19.tif,80
5,KP_ZI418_2_M_19.tif,74
6,KP_ZI418_2_M_19.tif,73
7,KP_ZI418_2_M_19.tif,70
8,KP_ZI418_2_M_19.tif,86
9,KP_ZI418_2_M_19.tif,98
10,KP_ZI418_2_M_19.tif,90
11,KP_ZI418_2_M_19.tif,82
12,KP_ZI418_2_M_19.tif,87
13,KP_ZI418_2_M_19.tif,93
14,KP_ZI418_2_M_19.tif,87
15,KP_ZI418_2_M_19.tif,69
16,KP_ZI418_2_M_19.tif,83
1,KP_ZI418_2_M_18.tif,82
2,KP_ZI418_2_M_18.tif,82
3,KP_ZI418_2_M_18.tif,91
4,KP_ZI418_2_M_18.tif,82
5,KP_ZI418_2_M_18.tif,77
6,KP_ZI418_2_M_18.tif,84
7,KP_ZI418_2_M_18.tif,86
8,KP_ZI418_2_M_18.tif,86
9,KP_ZI418_2_M_18.tif,104
10,KP_ZI418_2_M_18.tif,113
11,KP_ZI418_2_M_18.tif,85
12,KP_ZI418_2_M_18.tif,91
13,KP_ZI418_2_M_18.tif,76
14,KP_ZI418_2_M_18.tif,82
15,KP_ZI418_2_M_18.tif,80
16,KP_ZI418_2_M_18.tif,82
1,KP_ZI418_2_M_17.tif,88
2,KP_ZI418_2_M_17.tif,81
3,KP_ZI418_2_M_17.tif,79
4,KP_ZI418_2_M_17.tif,82
5,KP_ZI418_2_M_17.tif,67
6,KP_ZI418_2_M_17.tif,76
7,KP_ZI418_2_M_17.tif,83
8,KP_ZI418_2_M_17.tif,91
9,KP_ZI418_2_M_17.tif,95
10,KP_ZI418_2_M_17.tif,97
11,KP_ZI418_2_M_17.tif,89
12,KP_ZI418_2_M_17.tif,83
13,KP_ZI418_2_M_17.tif,92
14,KP_ZI418_2_M_17.tif,89
15,KP_ZI418_2_M_17.tif,69
16,KP_ZI418_2_M_17.tif,81
1,KP_ZI418_2_M_16.tif,73
2,KP_ZI418_2_M_16.tif,75
3,KP_ZI418_2_M_16.tif,91
4,KP_ZI418_2_M_16.tif,90
5,KP_ZI418_2_M_16.tif,70
6,KP_ZI418_2_M_16.tif,79
7,KP_ZI418_2_M_16.tif,73
8,KP_ZI418_2_M_16.tif,92
9,KP_ZI418_2_M_16.tif,94
10,KP_ZI418_2_M_16.tif,99
11,KP_ZI418_2_M_16.tif,84
12,KP_ZI418_2_M_16.tif,64
13,KP_ZI418_2_M_16.tif,88
14,KP_ZI418_2_M_16.tif,88
15,KP_ZI418_2_M_16.tif,77
16,KP_ZI418_2_M_16.tif,82
1,KP_ZI418_2_M_15.tif,77
2,KP_ZI418_2_M_15.tif,75
3,KP_ZI418_2_M_15.tif,86
4,KP_ZI418_2_M_15.tif,78
5,KP_ZI418_2_M_15.tif,77
6,KP_ZI418_2_M_15.tif,68
7,KP_ZI418_2_M_15.tif,78
8,KP_ZI418_2_M_15.tif,85
9,KP_ZI418_2_M_15.tif,91
10,KP_ZI418_2_M_15.tif,88
11,KP_ZI418_2_M_15.tif,61
12,KP_ZI418_2_M_15.tif,86
13,KP_ZI418_2_M_15.tif,76
14,KP_ZI418_2_M_15.tif,85
15,KP_ZI418_2_M_15.tif,50
16,KP_ZI418_2_M_15.tif,68
1,KP_ZI418_2_M_14.tif,71
2,KP_ZI418_2_M_14.tif,75
3,KP_ZI418_2_M_14.tif,76
4,KP_ZI418_2_M_14.tif,74
5,KP_ZI418_2_M_14.tif,73
6,KP_ZI418_2_M_14.tif,65
7,KP_ZI418_2_M_14.tif,65
8,KP_ZI418_2_M_14.tif,64
9,KP_ZI418_2_M_14.tif,92
10,KP_ZI418_2_M_14.tif,90
11,KP_ZI418_2_M_14.tif,74
12,KP_ZI418_2_M_14.tif,85
13,KP_ZI418_2_M_14.tif,85
14,KP_ZI418_2_M_14.tif,78
15,KP_ZI418_2_M_14.tif,78
16,KP_ZI418_2_M_14.tif,74
1,KP_ZI418_2_M_13.tif,77
2,KP_ZI418_2_M_13.tif,68
3,KP_ZI418_2_M_13.tif,91
4,KP_ZI418_2_M_13.tif,74
5,KP_ZI418_2_M_13.tif,70
6,KP_ZI418_2_M_13.tif,73
7,KP_ZI418_2_M_13.tif,70
8,KP_ZI418_2_M_13.tif,69
9,KP_ZI418_2_M_13.tif,91
10,KP_ZI418_2_M_13.tif,88
11,KP_ZI418_2_M_13.tif,85
12,KP_ZI418_2_M_13.tif,59
13,KP_ZI418_2_M_13.tif,69
14,KP_ZI418_2_M_13.tif,83
15,KP_ZI418_2_M_13.tif,67
16,KP_ZI418_2_M_13.tif,76
1,KP_ZI418_2_M_12.tif,71
2,KP_ZI418_2_M_12.tif,74
3,KP_ZI418_2_M_12.tif,82
4,KP_ZI418_2_M_12.tif,64
5,KP_ZI418_2_M_12.tif,70
6,KP_ZI418_2_M_12.tif,69
7,KP_ZI418_2_M_12.tif,77
8,KP_ZI418_2_M_12.tif,67
9,KP_ZI418_2_M_12.tif,107
10,KP_ZI418_2_M_12.tif,100
11,KP_ZI418_2_M_12.tif,69
12,KP_ZI418_2_M_12.tif,76
13,KP_ZI418_2_M_12.tif,84
14,KP_ZI418_2_M_12.tif,89
15,KP_ZI418_2_M_12.tif,64
16,KP_ZI418_2_M_12.tif,79
1,KP_ZI418_2_M_11.tif,83
2,KP_ZI418_2_M_11.tif,80
3,KP_ZI418_2_M_11.tif,80
4,KP_ZI418_2_M_11.tif,82
5,KP_ZI418_2_M_11.tif,78
6,KP_ZI418_2_M_11.tif,77
7,KP_ZI418_2_M_11.tif,78
8,KP_ZI418_2_M_11.tif,85
9,KP_ZI418_2_M_11.tif,99
10,KP_ZI418_2_M_11.tif,87
11,KP_ZI418_2_M_11.tif,76
12,KP_ZI418_2_M_11.tif,61
13,KP_ZI418_2_M_11.tif,77
14,KP_ZI418_2_M_11.tif,86
15,KP_ZI418_2_M_11.tif,65
16,KP_ZI418_2_M_11.tif,76
1,KP_ZI418_3_F_10.tif,70
2,KP_ZI418_3_F_10.tif,66
3,KP_ZI418_3_F_10.tif,73
4,KP_ZI418_3_F_10.tif,77
5,KP_ZI418_3_F_10.tif,78
6,KP_ZI418_3_F_10.tif,74
7,KP_ZI418_3_F_10.tif,63
8,KP_ZI418_3_F_10.tif,71
9,KP_ZI418_3_F_10.tif,87
10,KP_ZI418_3_F_10.tif,89
11,KP_ZI418_3_F_10.tif,72
12,KP_ZI418_3_F_10.tif,57
13,KP_ZI418_3_F_10.tif,68
14,KP_ZI418_3_F_10.tif,78
15,KP_ZI418_3_F_10.tif,61
16,KP_ZI418_3_F_10.tif,61
1,KP_ZI418_3_F_09.tif,73
2,KP_ZI418_3_F_09.tif,67
3,KP_ZI418_3_F_09.tif,82
4,KP_ZI418_3_F_09.tif,81
5,KP_ZI418_3_F_09.tif,75
6,KP_ZI418_3_F_09.tif,74
7,KP_ZI418_3_F_09.tif,78
8,KP_ZI418_3_F_09.tif,73
9,KP_ZI418_3_F_09.tif,89
10,KP_ZI418_3_F_09.tif,97
11,KP_ZI418_3_F_09.tif,72
12,KP_ZI418_3_F_09.tif,75
13,KP_ZI418_3_F_09.tif,73
14,KP_ZI418_3_F_09.tif,86
15,KP_ZI418_3_F_09.tif,65
16,KP_ZI418_3_F_09.tif,63
1,KP_ZI418_3_F_08.tif,73
2,KP_ZI418_3_F_08.tif,65
3,KP_ZI418_3_F_08.tif,77
4,KP_ZI418_3_F_08.tif,62
5,KP_ZI418_3_F_08.tif,64
6,KP_ZI418_3_F_08.tif,68
7,KP_ZI418_3_F_08.tif,68
8,KP_ZI418_3_F_08.tif,69
9,KP_ZI418_3_F_08.tif,93
10,KP_ZI418_3_F_08.tif,94
11,KP_ZI418_3_F_08.tif,84
12,KP_ZI418_3_F_08.tif,66
13,KP_ZI418_3_F_08.tif,77
14,KP_ZI418_3_F_08.tif,81
15,KP_ZI418_3_F_08.tif,70
16,KP_ZI418_3_F_08.tif,78
1,KP_ZI418_3_F_07.tif,71
2,KP_ZI418_3_F_07.tif,74
3,KP_ZI418_3_F_07.tif,80
4,KP_ZI418_3_F_07.tif,56
5,KP_ZI418_3_F_07.tif,67
6,KP_ZI418_3_F_07.tif,71
7,KP_ZI418_3_F_07.tif,65
8,KP_ZI418_3_F_07.tif,56
9,KP_ZI418_3_F_07.tif,82
10,KP_ZI418_3_F_07.tif,84
11,KP_ZI418_3_F_07.tif,71
12,KP_ZI418_3_F_07.tif,77
13,KP_ZI418_3_F_07.tif,80
14,KP_ZI418_3_F_07.tif,83
15,KP_ZI418_3_F_07.tif,77
16,KP_ZI418_3_F_07.tif,67
1,KP_ZI418_3_F_06.tif,81
2,KP_ZI418_3_F_06.tif,69
3,KP_ZI418_3_F_06.tif,78
4,KP_ZI418_3_F_06.tif,76
5,KP_ZI418_3_F_06.tif,75
6,KP_ZI418_3_F_06.tif,74
7,KP_ZI418_3_F_06.tif,70
8,KP_ZI418_3_F_06.tif,81
9,KP_ZI418_3_F_06.tif,81
10,KP_ZI418_3_F_06.tif,77
11,KP_ZI418_3_F_06.tif,83
12,KP_ZI418_3_F_06.tif,78
13,KP_ZI418_3_F_06.tif,84
14,KP_ZI418_3_F_06.tif,87
15,KP_ZI418_3_F_06.tif,70
16,KP_ZI418_3_F_06.tif,79
1,KP_ZI418_3_F_05.tif,70
2,KP_ZI418_3_F_05.tif,70
3,KP_ZI418_3_F_05.tif,74
4,KP_ZI418_3_F_05.tif,76
5,KP_ZI418_3_F_05.tif,77
6,KP_ZI418_3_F_05.tif,71
7,KP_ZI418_3_F_05.tif,65
8,KP_ZI418_3_F_05.tif,87
9,KP_ZI418_3_F_05.tif,82
10,KP_ZI418_3_F_05.tif,87
11,KP_ZI418_3_F_05.tif,71
12,KP_ZI418_3_F_05.tif,69
13,KP_ZI418_3_F_05.tif,77
14,KP_ZI418_3_F_05.tif,89
15,KP_ZI418_3_F_05.tif,57
16,KP_ZI418_3_F_05.tif,72
1,KP_ZI418_3_F_04.tif,64
2,KP_ZI418_3_F_04.tif,73
3,KP_ZI418_3_F_04.tif,78
4,KP_ZI418_3_F_04.tif,76
5,KP_ZI418_3_F_04.tif,79
6,KP_ZI418_3_F_04.tif,80
7,KP_ZI418_3_F_04.tif,68
8,KP_ZI418_3_F_04.tif,68
9,KP_ZI418_3_F_04.tif,81
10,KP_ZI418_3_F_04.tif,83
11,KP_ZI418_3_F_04.tif,76
12,KP_ZI418_3_F_04.tif,70
13,KP_ZI418_3_F_04.tif,88
14,KP_ZI418_3_F_04.tif,111
15,KP_ZI418_3_F_04.tif,68
16,KP_ZI418_3_F_04.tif,69
1,KP_ZI418_3_F_03.tif,67
2,KP_ZI418_3_F_03.tif,71
3,KP_ZI418_3_F_03.tif,83
4,KP_ZI418_3_F_03.tif,79
5,KP_ZI418_3_F_03.tif,69
6,KP_ZI418_3_F_03.tif,70
7,KP_ZI418_3_F_03.tif,60
8,KP_ZI418_3_F_03.tif,71
9,KP_ZI418_3_F_03.tif,85
10,KP_ZI418_3_F_03.tif,87
11,KP_ZI418_3_F_03.tif,80
12,KP_ZI418_3_F_03.tif,78
13,KP_ZI418_3_F_03.tif,76
14,KP_ZI418_3_F_03.tif,86
15,KP_ZI418_3_F_03.tif,55
16,KP_ZI418_3_F_03.tif,81
1,KP_ZI418_3_F_02.tif,63
2,KP_ZI418_3_F_02.tif,63
3,KP_ZI418_3_F_02.tif,81
4,KP_ZI418_3_F_02.tif,69
5,KP_ZI418_3_F_02.tif,69
6,KP_ZI418_3_F_02.tif,73
7,KP_ZI418_3_F_02.tif,71
8,KP_ZI418_3_F_02.tif,73
9,KP_ZI418_3_F_02.tif,91
10,KP_ZI418_3_F_02.tif,81
11,KP_ZI418_3_F_02.tif,82
12,KP_ZI418_3_F_02.tif,75
13,KP_ZI418_3_F_02.tif,77
14,KP_ZI418_3_F_02.tif,85
15,KP_ZI418_3_F_02.tif,67
16,KP_ZI418_3_F_02.tif,64
1,KP_ZI418_3_F_01.tif,70
2,KP_ZI418_3_F_01.tif,63
3,KP_ZI418_3_F_01.tif,85
4,KP_ZI418_3_F_01.tif,81
5,KP_ZI418_3_F_01.tif,72
6,KP_ZI418_3_F_01.tif,65
7,KP_ZI418_3_F_01.tif,62
8,KP_ZI418_3_F_01.tif,85
9,KP_ZI418_3_F_01.tif,78
10,KP_ZI418_3_F_01.tif,83
11,KP_ZI418_3_F_01.tif,78
12,KP_ZI418_3_F_01.tif,75
13,KP_ZI418_3_F_01.tif,77
14,KP_ZI418_3_F_01.tif,71
15,KP_ZI418_3_F_01.tif,65
16,KP_ZI418_3_F_01.tif,88
1,KP_ZI418_3_F_20.tif,71
2,KP_ZI418_3_F_20.tif,65
3,KP_ZI418_3_F_20.tif,88
4,KP_ZI418_3_F_20.tif,86
5,KP_ZI418_3_F_20.tif,65
6,KP_ZI418_3_F_20.tif,69
7,KP_ZI418_3_F_20.tif,77
8,KP_ZI418_3_F_20.tif,92
9,KP_ZI418_3_F_20.tif,95
10,KP_ZI418_3_F_20.tif,95
11,KP_ZI418_3_F_20.tif,81
12,KP_ZI418_3_F_20.tif,76
13,KP_ZI418_3_F_20.tif,87
14,KP_ZI418_3_F_20.tif,78
15,KP_ZI418_3_F_20.tif,67
16,KP_ZI418_3_F_20.tif,75
1,KP_ZI418_3_F_19.tif,62
2,KP_ZI418_3_F_19.tif,63
3,KP_ZI418_3_F_19.tif,80
4,KP_ZI418_3_F_19.tif,70
5,KP_ZI418_3_F_19.tif,64
6,KP_ZI418_3_F_19.tif,73
7,KP_ZI418_3_F_19.tif,73
8,KP_ZI418_3_F_19.tif,84
9,KP_ZI418_3_F_19.tif,86
10,KP_ZI418_3_F_19.tif,88
11,KP_ZI418_3_F_19.tif,80
12,KP_ZI418_3_F_19.tif,69
13,KP_ZI418_3_F_19.tif,77
14,KP_ZI418_3_F_19.tif,81
15,KP_ZI418_3_F_19.tif,64
16,KP_ZI418_3_F_19.tif,68
1,KP_ZI418_3_F_18.tif,66
2,KP_ZI418_3_F_18.tif,65
3,KP_ZI418_3_F_18.tif,80
4,KP_ZI418_3_F_18.tif,72
5,KP_ZI418_3_F_18.tif,72
6,KP_ZI418_3_F_18.tif,80
7,KP_ZI418_3_F_18.tif,72
8,KP_ZI418_3_F_18.tif,79
9,KP_ZI418_3_F_18.tif,88
10,KP_ZI418_3_F_18.tif,84
11,KP_ZI418_3_F_18.tif,68
12,KP_ZI418_3_F_18.tif,81
13,KP_ZI418_3_F_18.tif,84
14,KP_ZI418_3_F_18.tif,85
15,KP_ZI418_3_F_18.tif,62
16,KP_ZI418_3_F_18.tif,78
1,KP_ZI418_3_F_17.tif,65
2,KP_ZI418_3_F_17.tif,56
3,KP_ZI418_3_F_17.tif,79
4,KP_ZI418_3_F_17.tif,75
5,KP_ZI418_3_F_17.tif,78
6,KP_ZI418_3_F_17.tif,59
7,KP_ZI418_3_F_17.tif,69
8,KP_ZI418_3_F_17.tif,68
9,KP_ZI418_3_F_17.tif,77
10,KP_ZI418_3_F_17.tif,80
11,KP_ZI418_3_F_17.tif,64
12,KP_ZI418_3_F_17.tif,77
13,KP_ZI418_3_F_17.tif,70
14,KP_ZI418_3_F_17.tif,75
15,KP_ZI418_3_F_17.tif,54
16,KP_ZI418_3_F_17.tif,69
1,KP_ZI418_3_F_16.tif,74
2,KP_ZI418_3_F_16.tif,56
3,KP_ZI418_3_F_16.tif,76
4,KP_ZI418_3_F_16.tif,75
5,KP_ZI418_3_F_16.tif,76
6,KP_ZI418_3_F_16.tif,71
7,KP_ZI418_3_F_16.tif,66
8,KP_ZI418_3_F_16.tif,72
9,KP_ZI418_3_F_16.tif,85
10,KP_ZI418_3_F_16.tif,89
11,KP_ZI418_3_F_16.tif,63
12,KP_ZI418_3_F_16.tif,68
13,KP_ZI418_3_F_16.tif,60
14,KP_ZI418_3_F_16.tif,81
15,KP_ZI418_3_F_16.tif,64
16,KP_ZI418_3_F_16.tif,73
1,KP_ZI418_3_F_13.tif,65
2,KP_ZI418_3_F_13.tif,67
3,KP_ZI418_3_F_13.tif,80
4,KP_ZI418_3_F_13.tif,75
5,KP_ZI418_3_F_13.tif,73
6,KP_ZI418_3_F_13.tif,77
7,KP_ZI418_3_F_13.tif,70
8,KP_ZI418_3_F_13.tif,77
9,KP_ZI418_3_F_13.tif,78
10,KP_ZI418_3_F_13.tif,76
11,KP_ZI418_3_F_13.tif,72
12,KP_ZI418_3_F_13.tif,70
13,KP_ZI418_3_F_13.tif,75
14,KP_ZI418_3_F_13.tif,75
15,KP_ZI418_3_F_13.tif,58
16,KP_ZI418_3_F_13.tif,69
1,KP_ZI418_3_F_15.tif,59
2,KP_ZI418_3_F_15.tif,65
3,KP_ZI418_3_F_15.tif,82
4,KP_ZI418_3_F_15.tif,67
5,KP_ZI418_3_F_15.tif,70
6,KP_ZI418_3_F_15.tif,65
7,KP_ZI418_3_F_15.tif,61
8,KP_ZI418_3_F_15.tif,77
9,KP_ZI418_3_F_15.tif,79
10,KP_ZI418_3_F_15.tif,90
11,KP_ZI418_3_F_15.tif,56
12,KP_ZI418_3_F_15.tif,77
13,KP_ZI418_3_F_15.tif,80
14,KP_ZI418_3_F_15.tif,71
15,KP_ZI418_3_F_15.tif,69
16,KP_ZI418_3_F_15.tif,68
1,KP_ZI418_3_F_14.tif,69
2,KP_ZI418_3_F_14.tif,71
3,KP_ZI418_3_F_14.tif,77
4,KP_ZI418_3_F_14.tif,81
5,KP_ZI418_3_F_14.tif,66
6,KP_ZI418_3_F_14.tif,69
7,KP_ZI418_3_F_14.tif,74
8,KP_ZI418_3_F_14.tif,91
9,KP_ZI418_3_F_14.tif,81
10,KP_ZI418_3_F_14.tif,86
11,KP_ZI418_3_F_14.tif,74
12,KP_ZI418_3_F_14.tif,66
13,KP_ZI418_3_F_14.tif,77
14,KP_ZI418_3_F_14.tif,92
15,KP_ZI418_3_F_14.tif,62
16,KP_ZI418_3_F_14.tif,59
1,KP_ZI418_3_F_11.tif,63
2,KP_ZI418_3_F_11.tif,66
3,KP_ZI418_3_F_11.tif,77
4,KP_ZI418_3_F_11.tif,69
5,KP_ZI418_3_F_11.tif,67
6,KP_ZI418_3_F_11.tif,64
7,KP_ZI418_3_F_11.tif,74
8,KP_ZI418_3_F_11.tif,88
9,KP_ZI418_3_F_11.tif,95
10,KP_ZI418_3_F_11.tif,87
11,KP_ZI418_3_F_11.tif,64
12,KP_ZI418_3_F_11.tif,69
13,KP_ZI418_3_F_11.tif,81
14,KP_ZI418_3_F_11.tif,83
15,KP_ZI418_3_F_11.tif,66
16,KP_ZI418_3_F_11.tif,70
1,KP_ZI418_3_M_20.tif,79
2,KP_ZI418_3_M_20.tif,82
3,KP_ZI418_3_M_20.tif,99
4,KP_ZI418_3_M_20.tif,83
5,KP_ZI418_3_M_20.tif,77
6,KP_ZI418_3_M_20.tif,70
7,KP_ZI418_3_M_20.tif,74
8,KP_ZI418_3_M_20.tif,79
9,KP_ZI418_3_M_20.tif,106
10,KP_ZI418_3_M_20.tif,88
11,KP_ZI418_3_M_20.tif,79
12,KP_ZI418_3_M_20.tif,78
13,KP_ZI418_3_M_20.tif,69
14,KP_ZI418_3_M_20.tif,100
15,KP_ZI418_3_M_20.tif,65
16,KP_ZI418_3_M_20.tif,84
1,KP_ZI418_3_M_19.tif,78
2,KP_ZI418_3_M_19.tif,75
3,KP_ZI418_3_M_19.tif,100
4,KP_ZI418_3_M_19.tif,74
5,KP_ZI418_3_M_19.tif,81
6,KP_ZI418_3_M_19.tif,80
7,KP_ZI418_3_M_19.tif,81
8,KP_ZI418_3_M_19.tif,89
9,KP_ZI418_3_M_19.tif,99
10,KP_ZI418_3_M_19.tif,98
11,KP_ZI418_3_M_19.tif,73
12,KP_ZI418_3_M_19.tif,86
13,KP_ZI418_3_M_19.tif,96
14,KP_ZI418_3_M_19.tif,82
15,KP_ZI418_3_M_19.tif,78
16,KP_ZI418_3_M_19.tif,76
1,KP_ZI418_3_M_14.tif,76
2,KP_ZI418_3_M_14.tif,77
3,KP_ZI418_3_M_14.tif,91
4,KP_ZI418_3_M_14.tif,72
5,KP_ZI418_3_M_14.tif,82
6,KP_ZI418_3_M_14.tif,75
7,KP_ZI418_3_M_14.tif,84
8,KP_ZI418_3_M_14.tif,88
9,KP_ZI418_3_M_14.tif,111
10,KP_ZI418_3_M_14.tif,101
11,KP_ZI418_3_M_14.tif,80
12,KP_ZI418_3_M_14.tif,76
13,KP_ZI418_3_M_14.tif,81
14,KP_ZI418_3_M_14.tif,84
15,KP_ZI418_3_M_14.tif,72
16,KP_ZI418_3_M_14.tif,79
1,KP_ZI418_3_M_18.tif,74
2,KP_ZI418_3_M_18.tif,73
3,KP_ZI418_3_M_18.tif,86
4,KP_ZI418_3_M_18.tif,77
5,KP_ZI418_3_M_18.tif,76
6,KP_ZI418_3_M_18.tif,81
7,KP_ZI418_3_M_18.tif,74
8,KP_ZI418_3_M_18.tif,91
9,KP_ZI418_3_M_18.tif,91
10,KP_ZI418_3_M_18.tif,94
11,KP_ZI418_3_M_18.tif,79
12,KP_ZI418_3_M_18.tif,75
13,KP_ZI418_3_M_18.tif,84
14,KP_ZI418_3_M_18.tif,89
15,KP_ZI418_3_M_18.tif,69
16,KP_ZI418_3_M_18.tif,75
1,KP_ZI418_3_M_12.tif,70
2,KP_ZI418_3_M_12.tif,71
3,KP_ZI418_3_M_12.tif,72
4,KP_ZI418_3_M_12.tif,71
5,KP_ZI418_3_M_12.tif,78
6,KP_ZI418_3_M_12.tif,75
7,KP_ZI418_3_M_12.tif,79
8,KP_ZI418_3_M_12.tif,80
9,KP_ZI418_3_M_12.tif,98
10,KP_ZI418_3_M_12.tif,83
11,KP_ZI418_3_M_12.tif,88
12,KP_ZI418_3_M_12.tif,97
13,KP_ZI418_3_M_12.tif,88
14,KP_ZI418_3_M_12.tif,77
15,KP_ZI418_3_M_12.tif,71
16,KP_ZI418_3_M_12.tif,84
1,KP_ZI418_3_M_17.tif,71
2,KP_ZI418_3_M_17.tif,78
3,KP_ZI418_3_M_17.tif,95
4,KP_ZI418_3_M_17.tif,79
5,KP_ZI418_3_M_17.tif,80
6,KP_ZI418_3_M_17.tif,81
7,KP_ZI418_3_M_17.tif,77
8,KP_ZI418_3_M_17.tif,90
9,KP_ZI418_3_M_17.tif,97
10,KP_ZI418_3_M_17.tif,99
11,KP_ZI418_3_M_17.tif,75
12,KP_ZI418_3_M_17.tif,87
13,KP_ZI418_3_M_17.tif,87
14,KP_ZI418_3_M_17.tif,89
15,KP_ZI418_3_M_17.tif,76
16,KP_ZI418_3_M_17.tif,81
1,KP_ZI418_3_M_16.tif,79
2,KP_ZI418_3_M_16.tif,78
3,KP_ZI418_3_M_16.tif,88
4,KP_ZI418_3_M_16.tif,83
5,KP_ZI418_3_M_16.tif,75
6,KP_ZI418_3_M_16.tif,73
7,KP_ZI418_3_M_16.tif,79
8,KP_ZI418_3_M_16.tif,85
9,KP_ZI418_3_M_16.tif,109
10,KP_ZI418_3_M_16.tif,100
11,KP_ZI418_3_M_16.tif,90
12,KP_ZI418_3_M_16.tif,83
13,KP_ZI418_3_M_16.tif,90
14,KP_ZI418_3_M_16.tif,84
15,KP_ZI418_3_M_16.tif,71
16,KP_ZI418_3_M_16.tif,85
1,KP_ZI418_3_M_10.tif,95
2,KP_ZI418_3_M_10.tif,78
3,KP_ZI418_3_M_10.tif,88
4,KP_ZI418_3_M_10.tif,85
5,KP_ZI418_3_M_10.tif,75
6,KP_ZI418_3_M_10.tif,72
7,KP_ZI418_3_M_10.tif,84
8,KP_ZI418_3_M_10.tif,83
9,KP_ZI418_3_M_10.tif,93
10,KP_ZI418_3_M_10.tif,96
11,KP_ZI418_3_M_10.tif,84
12,KP_ZI418_3_M_10.tif,60
13,KP_ZI418_3_M_10.tif,78
14,KP_ZI418_3_M_10.tif,89
15,KP_ZI418_3_M_10.tif,82
16,KP_ZI418_3_M_10.tif,66
1,KP_ZI418_3_M_11.tif,71
2,KP_ZI418_3_M_11.tif,65
3,KP_ZI418_3_M_11.tif,92
4,KP_ZI418_3_M_11.tif,76
5,KP_ZI418_3_M_11.tif,76
6,KP_ZI418_3_M_11.tif,75
7,KP_ZI418_3_M_11.tif,89
8,KP_ZI418_3_M_11.tif,84
9,KP_ZI418_3_M_11.tif,91
10,KP_ZI418_3_M_11.tif,93
11,KP_ZI418_3_M_11.tif,87
12,KP_ZI418_3_M_11.tif,78
13,KP_ZI418_3_M_11.tif,84
14,KP_ZI418_3_M_11.tif,82
15,KP_ZI418_3_M_11.tif,68
16,KP_ZI418_3_M_11.tif,76
1,KP_ZI418_3_M_09.tif,82
2,KP_ZI418_3_M_09.tif,79
3,KP_ZI418_3_M_09.tif,87
4,KP_ZI418_3_M_09.tif,72
5,KP_ZI418_3_M_09.tif,77
6,KP_ZI418_3_M_09.tif,73
7,KP_ZI418_3_M_09.tif,82
8,KP_ZI418_3_M_09.tif,89
9,KP_ZI418_3_M_09.tif,99
10,KP_ZI418_3_M_09.tif,111
11,KP_ZI418_3_M_09.tif,86
12,KP_ZI418_3_M_09.tif,81
13,KP_ZI418_3_M_09.tif,87
14,KP_ZI418_3_M_09.tif,90
15,KP_ZI418_3_M_09.tif,84
16,KP_ZI418_3_M_09.tif,94
