Wing_ID,trichome_count,Wing_Region
DS_Zi418Ef43_c1217_plate23e_f_05.tif,59,15
DS_Zi418Ef43_c1217_plate23e_f_05.tif,60,16
DS_Zi418Ef43_c1217_plate23e_f_06.tif,77,1
DS_Zi418Ef43_c1217_plate23e_f_06.tif,66,2
DS_Zi418Ef43_c1217_plate23e_f_06.tif,71,3
DS_Zi418Ef43_c1217_plate23e_f_06.tif,75,4
DS_Zi418Ef43_c1217_plate23e_f_06.tif,58,5
DS_Zi418Ef43_c1217_plate23e_f_06.tif,71,6
DS_Zi418Ef43_c1217_plate23e_f_06.tif,67,7
DS_Zi418Ef43_c1217_plate23e_f_06.tif,61,8
DS_Zi418Ef43_c1217_plate23e_f_06.tif,85,9
DS_Zi418Ef43_c1217_plate23e_f_06.tif,72,10
DS_Zi418Ef43_c1217_plate23e_f_06.tif,60,11
DS_Zi418Ef43_c1217_plate23e_f_06.tif,68,12
DS_Zi418Ef43_c1217_plate23e_f_06.tif,59,13
DS_Zi418Ef43_c1217_plate23e_f_06.tif,86,14
DS_Zi418Ef43_c1217_plate23e_f_06.tif,57,15
DS_Zi418Ef43_c1217_plate23e_f_06.tif,77,16
DS_Zi418Ef43_c1217_plate23e_f_07.tif,58,1
DS_Zi418Ef43_c1217_plate23e_f_07.tif,63,2
DS_Zi418Ef43_c1217_plate23e_f_07.tif,69,3
DS_Zi418Ef43_c1217_plate23e_f_07.tif,70,4
DS_Zi418Ef43_c1217_plate23e_f_07.tif,55,5
DS_Zi418Ef43_c1217_plate23e_f_07.tif,49,6
DS_Zi418Ef43_c1217_plate23e_f_07.tif,63,7
DS_Zi418Ef43_c1217_plate23e_f_07.tif,56,8
DS_Zi418Ef43_c1217_plate23e_f_07.tif,69,9
DS_Zi418Ef43_c1217_plate23e_f_07.tif,70,10
DS_Zi418Ef43_c1217_plate23e_f_07.tif,55,11
DS_Zi418Ef43_c1217_plate23e_f_07.tif,75,12
DS_Zi418Ef43_c1217_plate23e_f_07.tif,68,13
DS_Zi418Ef43_c1217_plate23e_f_07.tif,72,14
DS_Zi418Ef43_c1217_plate23e_f_07.tif,62,15
DS_Zi418Ef43_c1217_plate23e_f_07.tif,60,16
DS_Zi418Ef43_c1217_plate23e_f_08.tif,63,1
DS_Zi418Ef43_c1217_plate23e_f_08.tif,67,2
DS_Zi418Ef43_c1217_plate23e_f_08.tif,72,3
DS_Zi418Ef43_c1217_plate23e_f_08.tif,53,4
DS_Zi418Ef43_c1217_plate23e_f_08.tif,64,5
DS_Zi418Ef43_c1217_plate23e_f_08.tif,65,6
DS_Zi418Ef43_c1217_plate23e_f_08.tif,64,7
DS_Zi418Ef43_c1217_plate23e_f_08.tif,57,8
DS_Zi418Ef43_c1217_plate23e_f_08.tif,70,9
DS_Zi418Ef43_c1217_plate23e_f_08.tif,61,10
DS_Zi418Ef43_c1217_plate23e_f_08.tif,65,11
DS_Zi418Ef43_c1217_plate23e_f_08.tif,59,12
DS_Zi418Ef43_c1217_plate23e_f_08.tif,68,13
DS_Zi418Ef43_c1217_plate23e_f_08.tif,77,14
DS_Zi418Ef43_c1217_plate23e_f_08.tif,59,15
DS_Zi418Ef43_c1217_plate23e_f_08.tif,69,16
DS_Zi418Ef43_c1217_plate23e_f_09.tif,56,1
DS_Zi418Ef43_c1217_plate23e_f_09.tif,65,2
DS_Zi418Ef43_c1217_plate23e_f_09.tif,69,3
DS_Zi418Ef43_c1217_plate23e_f_09.tif,61,4
DS_Zi418Ef43_c1217_plate23e_f_09.tif,67,5
DS_Zi418Ef43_c1217_plate23e_f_09.tif,55,6
DS_Zi418Ef43_c1217_plate23e_f_09.tif,59,7
DS_Zi418Ef43_c1217_plate23e_f_09.tif,71,8
DS_Zi418Ef43_c1217_plate23e_f_09.tif,65,9
DS_Zi418Ef43_c1217_plate23e_f_09.tif,68,10
DS_Zi418Ef43_c1217_plate23e_f_09.tif,65,11
DS_Zi418Ef43_c1217_plate23e_f_09.tif,79,12
DS_Zi418Ef43_c1217_plate23e_f_09.tif,68,13
DS_Zi418Ef43_c1217_plate23e_f_09.tif,58,14
DS_Zi418Ef43_c1217_plate23e_f_09.tif,60,15
DS_Zi418Ef43_c1217_plate23e_f_09.tif,67,16
DS_Zi418Ef43_c1217_plate23e_f_10.tif,71,1
DS_Zi418Ef43_c1217_plate23e_f_10.tif,79,2
DS_Zi418Ef43_c1217_plate23e_f_10.tif,80,3
DS_Zi418Ef43_c1217_plate23e_f_10.tif,83,4
DS_Zi418Ef43_c1217_plate23e_f_10.tif,68,5
DS_Zi418Ef43_c1217_plate23e_f_10.tif,72,6
DS_Zi418Ef43_c1217_plate23e_f_10.tif,68,7
DS_Zi418Ef43_c1217_plate23e_f_10.tif,78,8
DS_Zi418Ef43_c1217_plate23e_f_10.tif,81,9
DS_Zi418Ef43_c1217_plate23e_f_10.tif,91,10
DS_Zi418Ef43_c1217_plate23e_f_10.tif,82,11
DS_Zi418Ef43_c1217_plate23e_f_10.tif,77,12
DS_Zi418Ef43_c1217_plate23e_f_10.tif,84,13
DS_Zi418Ef43_c1217_plate23e_f_10.tif,80,14
DS_Zi418Ef43_c1217_plate23e_f_10.tif,68,15
DS_Zi418Ef43_c1217_plate23e_f_10.tif,94,16
DS_Zi418Ef43_c1217_plate23e_f_11.tif,60,1
DS_Zi418Ef43_c1217_plate23e_f_11.tif,57,2
DS_Zi418Ef43_c1217_plate23e_f_11.tif,78,3
DS_Zi418Ef43_c1217_plate23e_f_11.tif,71,4
DS_Zi418Ef43_c1217_plate23e_f_11.tif,71,5
DS_Zi418Ef43_c1217_plate23e_f_11.tif,61,6
DS_Zi418Ef43_c1217_plate23e_f_11.tif,68,7
DS_Zi418Ef43_c1217_plate23e_f_11.tif,76,8
DS_Zi418Ef43_c1217_plate23e_f_11.tif,82,9
DS_Zi418Ef43_c1217_plate23e_f_11.tif,80,10
DS_Zi418Ef43_c1217_plate23e_f_11.tif,67,11
DS_Zi418Ef43_c1217_plate23e_f_11.tif,82,12
DS_Zi418Ef43_c1217_plate23e_f_11.tif,65,13
DS_Zi418Ef43_c1217_plate23e_f_11.tif,59,14
DS_Zi418Ef43_c1217_plate23e_f_11.tif,56,15
DS_Zi418Ef43_c1217_plate23e_f_11.tif,64,16
DS_Zi418Ef43_c1217_plate23e_f_12.tif,96,1
DS_Zi418Ef43_c1217_plate23e_f_12.tif,67,2
DS_Zi418Ef43_c1217_plate23e_f_12.tif,84,3
DS_Zi418Ef43_c1217_plate23e_f_12.tif,75,4
DS_Zi418Ef43_c1217_plate23e_f_12.tif,72,5
DS_Zi418Ef43_c1217_plate23e_f_12.tif,72,6
DS_Zi418Ef43_c1217_plate23e_f_12.tif,66,7
DS_Zi418Ef43_c1217_plate23e_f_12.tif,81,8
DS_Zi418Ef43_c1217_plate23e_f_12.tif,99,9
DS_Zi418Ef43_c1217_plate23e_f_12.tif,94,10
DS_Zi418Ef43_c1217_plate23e_f_12.tif,56,11
DS_Zi418Ef43_c1217_plate23e_f_12.tif,78,12
DS_Zi418Ef43_c1217_plate23e_f_12.tif,95,13
DS_Zi418Ef43_c1217_plate23e_f_12.tif,68,14
DS_Zi418Ef43_c1217_plate23e_f_12.tif,78,15
DS_Zi418Ef43_c1217_plate23e_f_12.tif,77,16
DS_Zi418Ef43_c1217_plate23f_m_01.tif,73,1
DS_Zi418Ef43_c1217_plate23f_m_01.tif,72,2
DS_Zi418Ef43_c1217_plate23f_m_01.tif,80,3
DS_Zi418Ef43_c1217_plate23f_m_01.tif,66,4
DS_Zi418Ef43_c1217_plate23f_m_01.tif,82,5
DS_Zi418Ef43_c1217_plate23f_m_01.tif,67,6
DS_Zi418Ef43_c1217_plate23f_m_01.tif,68,7
DS_Zi418Ef43_c1217_plate23f_m_01.tif,74,8
DS_Zi418Ef43_c1217_plate23f_m_01.tif,75,9
DS_Zi418Ef43_c1217_plate23f_m_01.tif,78,10
DS_Zi418Ef43_c1217_plate23f_m_01.tif,71,11
DS_Zi418Ef43_c1217_plate23f_m_01.tif,80,12
DS_Zi418Ef43_c1217_plate23f_m_01.tif,76,13
DS_Zi418Ef43_c1217_plate23f_m_01.tif,91,14
DS_Zi418Ef43_c1217_plate23f_m_01.tif,65,15
DS_Zi418Ef43_c1217_plate23f_m_01.tif,87,16
DS_Zi418Ef43_c1217_plate23f_m_02.tif,73,1
DS_Zi418Ef43_c1217_plate23f_m_02.tif,94,2
DS_Zi418Ef43_c1217_plate23f_m_02.tif,76,3
DS_Zi418Ef43_c1217_plate23f_m_02.tif,73,4
DS_Zi418Ef43_c1217_plate23f_m_02.tif,75,5
DS_Zi418Ef43_c1217_plate23f_m_02.tif,73,6
DS_Zi418Ef43_c1217_plate23f_m_02.tif,71,7
DS_Zi418Ef43_c1217_plate23f_m_02.tif,75,8
DS_Zi418Ef43_c1217_plate23f_m_02.tif,100,9
DS_Zi418Ef43_c1217_plate23f_m_02.tif,91,10
DS_Zi418Ef43_c1217_plate23f_m_02.tif,79,11
DS_Zi418Ef43_c1217_plate23f_m_02.tif,85,12
DS_Zi418Ef43_c1217_plate23f_m_02.tif,75,13
DS_Zi418Ef43_c1217_plate23f_m_02.tif,70,14
DS_Zi418Ef43_c1217_plate23f_m_02.tif,65,15
DS_Zi418Ef43_c1217_plate23f_m_02.tif,84,16
DS_Zi418Ef43_c1217_plate23f_m_03.tif,73,1
DS_Zi418Ef43_c1217_plate23f_m_03.tif,74,2
DS_Zi418Ef43_c1217_plate23f_m_03.tif,88,3
DS_Zi418Ef43_c1217_plate23f_m_03.tif,67,4
DS_Zi418Ef43_c1217_plate23f_m_03.tif,87,5
DS_Zi418Ef43_c1217_plate23f_m_03.tif,69,6
DS_Zi418Ef43_c1217_plate23f_m_03.tif,77,7
DS_Zi418Ef43_c1217_plate23f_m_03.tif,91,8
DS_Zi418Ef43_c1217_plate23f_m_03.tif,92,9
DS_Zi418Ef43_c1217_plate23f_m_03.tif,89,10
DS_Zi418Ef43_c1217_plate23f_m_03.tif,75,11
DS_Zi418Ef43_c1217_plate23f_m_03.tif,88,12
DS_Zi418Ef43_c1217_plate23f_m_03.tif,84,13
DS_Zi418Ef43_c1217_plate23f_m_03.tif,86,14
DS_Zi418Ef43_c1217_plate23f_m_03.tif,69,15
DS_Zi418Ef43_c1217_plate23f_m_03.tif,89,16
DS_Zi418Ef43_c1217_plate23f_m_04.tif,78,1
DS_Zi418Ef43_c1217_plate23f_m_04.tif,74,2
DS_Zi418Ef43_c1217_plate23f_m_04.tif,87,3
DS_Zi418Ef43_c1217_plate23f_m_04.tif,83,4
DS_Zi418Ef43_c1217_plate23f_m_04.tif,90,5
DS_Zi418Ef43_c1217_plate23f_m_04.tif,82,6
DS_Zi418Ef43_c1217_plate23f_m_04.tif,83,7
DS_Zi418Ef43_c1217_plate23f_m_04.tif,87,8
DS_Zi418Ef43_c1217_plate23f_m_04.tif,87,9
DS_Zi418Ef43_c1217_plate23f_m_04.tif,96,10
DS_Zi418Ef43_c1217_plate23f_m_04.tif,71,11
DS_Zi418Ef43_c1217_plate23f_m_04.tif,92,12
DS_Zi418Ef43_c1217_plate23f_m_04.tif,83,13
DS_Zi418Ef43_c1217_plate23f_m_04.tif,78,14
DS_Zi418Ef43_c1217_plate23f_m_04.tif,84,15
DS_Zi418Ef43_c1217_plate23f_m_04.tif,109,16
DS_Zi418Ef43_c1217_plate23f_m_05.tif,74,1
DS_Zi418Ef43_c1217_plate23f_m_05.tif,66,2
DS_Zi418Ef43_c1217_plate23f_m_05.tif,78,3
DS_Zi418Ef43_c1217_plate23f_m_05.tif,79,4
DS_Zi418Ef43_c1217_plate23f_m_05.tif,91,5
DS_Zi418Ef43_c1217_plate23f_m_05.tif,72,6
DS_Zi418Ef43_c1217_plate23f_m_05.tif,82,7
DS_Zi418Ef43_c1217_plate23f_m_05.tif,79,8
DS_Zi418Ef43_c1217_plate23f_m_05.tif,99,9
DS_Zi418Ef43_c1217_plate23f_m_05.tif,86,10
DS_Zi418Ef43_c1217_plate23f_m_05.tif,80,11
DS_Zi418Ef43_c1217_plate23f_m_05.tif,85,12
DS_Zi418Ef43_c1217_plate23f_m_05.tif,82,13
DS_Zi418Ef43_c1217_plate23f_m_05.tif,82,14
DS_Zi418Ef43_c1217_plate23f_m_05.tif,88,15
DS_Zi418Ef43_c1217_plate23f_m_05.tif,74,16
DS_Zi418Ef43_c1217_plate23f_m_06.tif,73,1
DS_Zi418Ef43_c1217_plate23f_m_06.tif,63,2
DS_Zi418Ef43_c1217_plate23f_m_06.tif,92,3
DS_Zi418Ef43_c1217_plate23f_m_06.tif,81,4
DS_Zi418Ef43_c1217_plate23f_m_06.tif,88,5
DS_Zi418Ef43_c1217_plate23f_m_06.tif,79,6
DS_Zi418Ef43_c1217_plate23f_m_06.tif,78,7
DS_Zi418Ef43_c1217_plate23f_m_06.tif,87,8
DS_Zi418Ef43_c1217_plate23f_m_06.tif,106,9
DS_Zi418Ef43_c1217_plate23f_m_06.tif,93,10
DS_Zi418Ef43_c1217_plate23f_m_06.tif,86,11
DS_Zi418Ef43_c1217_plate23f_m_06.tif,91,12
DS_Zi418Ef43_c1217_plate23f_m_06.tif,85,13
DS_Zi418Ef43_c1217_plate23f_m_06.tif,74,14
DS_Zi418Ef43_c1217_plate23f_m_06.tif,75,15
DS_Zi418Ef43_c1217_plate23f_m_06.tif,87,16
DS_Zi418Ef43_c1217_plate23f_m_07.tif,68,1
DS_Zi418Ef43_c1217_plate23f_m_07.tif,74,2
DS_Zi418Ef43_c1217_plate23f_m_07.tif,95,3
DS_Zi418Ef43_c1217_plate23f_m_07.tif,76,4
DS_Zi418Ef43_c1217_plate23f_m_07.tif,74,5
DS_Zi418Ef43_c1217_plate23f_m_07.tif,77,6
DS_Zi418Ef43_c1217_plate23f_m_07.tif,77,7
DS_Zi418Ef43_c1217_plate23f_m_07.tif,72,8
DS_Zi418Ef43_c1217_plate23f_m_07.tif,105,9
DS_Zi418Ef43_c1217_plate23f_m_07.tif,81,10
DS_Zi418Ef43_c1217_plate23f_m_07.tif,67,11
DS_Zi418Ef43_c1217_plate23f_m_07.tif,86,12
DS_Zi418Ef43_c1217_plate23f_m_07.tif,82,13
DS_Zi418Ef43_c1217_plate23f_m_07.tif,96,14
DS_Zi418Ef43_c1217_plate23f_m_07.tif,0,15
DS_Zi418Ef43_c1217_plate23f_m_07.tif,80,16
DS_Zi418Ef43_c1217_plate23f_m_08.tif,71,1
DS_Zi418Ef43_c1217_plate23f_m_08.tif,81,2
DS_Zi418Ef43_c1217_plate23f_m_08.tif,82,3
DS_Zi418Ef43_c1217_plate23f_m_08.tif,69,4
DS_Zi418Ef43_c1217_plate23f_m_08.tif,83,5
DS_Zi418Ef43_c1217_plate23f_m_08.tif,68,6
DS_Zi418Ef43_c1217_plate23f_m_08.tif,87,7
DS_Zi418Ef43_c1217_plate23f_m_08.tif,95,8
DS_Zi418Ef43_c1217_plate23f_m_08.tif,86,9
DS_Zi418Ef43_c1217_plate23f_m_08.tif,88,10
DS_Zi418Ef43_c1217_plate23f_m_08.tif,67,11
DS_Zi418Ef43_c1217_plate23f_m_08.tif,92,12
DS_Zi418Ef43_c1217_plate23f_m_08.tif,86,13
DS_Zi418Ef43_c1217_plate23f_m_08.tif,81,14
DS_Zi418Ef43_c1217_plate23f_m_08.tif,78,15
DS_Zi418Ef43_c1217_plate23f_m_08.tif,84,16
DS_Zi418Ef43_c1217_plate23f_m_09.tif,70,1
DS_Zi418Ef43_c1217_plate23f_m_09.tif,76,2
DS_Zi418Ef43_c1217_plate23f_m_09.tif,87,3
DS_Zi418Ef43_c1217_plate23f_m_09.tif,72,4
DS_Zi418Ef43_c1217_plate23f_m_09.tif,80,5
DS_Zi418Ef43_c1217_plate23f_m_09.tif,79,6
DS_Zi418Ef43_c1217_plate23f_m_09.tif,83,7
DS_Zi418Ef43_c1217_plate23f_m_09.tif,95,8
DS_Zi418Ef43_c1217_plate23f_m_09.tif,97,9
DS_Zi418Ef43_c1217_plate23f_m_09.tif,82,10
DS_Zi418Ef43_c1217_plate23f_m_09.tif,77,11
DS_Zi418Ef43_c1217_plate23f_m_09.tif,71,12
DS_Zi418Ef43_c1217_plate23f_m_09.tif,88,13
DS_Zi418Ef43_c1217_plate23f_m_09.tif,79,14
DS_Zi418Ef43_c1217_plate23f_m_09.tif,84,15
DS_Zi418Ef43_c1217_plate23f_m_09.tif,90,16
DS_Zi418Ef43_c1217_plate23f_m_10.tif,81,1
DS_Zi418Ef43_c1217_plate23f_m_10.tif,63,2
DS_Zi418Ef43_c1217_plate23f_m_10.tif,85,3
DS_Zi418Ef43_c1217_plate23f_m_10.tif,77,4
DS_Zi418Ef43_c1217_plate23f_m_10.tif,71,5
DS_Zi418Ef43_c1217_plate23f_m_10.tif,62,6
DS_Zi418Ef43_c1217_plate23f_m_10.tif,67,7
DS_Zi418Ef43_c1217_plate23f_m_10.tif,83,8
DS_Zi418Ef43_c1217_plate23f_m_10.tif,86,9
DS_Zi418Ef43_c1217_plate23f_m_10.tif,83,10
DS_Zi418Ef43_c1217_plate23f_m_10.tif,71,11
DS_Zi418Ef43_c1217_plate23f_m_10.tif,96,12
DS_Zi418Ef43_c1217_plate23f_m_10.tif,95,13
DS_Zi418Ef43_c1217_plate23f_m_10.tif,83,14
DS_Zi418Ef43_c1217_plate23f_m_10.tif,71,15
DS_Zi418Ef43_c1217_plate23f_m_10.tif,74,16
DS_Zi418Ef43_c1217_plate23f_m_11.tif,73,1
DS_Zi418Ef43_c1217_plate23f_m_11.tif,70,2
DS_Zi418Ef43_c1217_plate23f_m_11.tif,101,3
DS_Zi418Ef43_c1217_plate23f_m_11.tif,82,4
DS_Zi418Ef43_c1217_plate23f_m_11.tif,91,5
DS_Zi418Ef43_c1217_plate23f_m_11.tif,79,6
DS_Zi418Ef43_c1217_plate23f_m_11.tif,88,7
DS_Zi418Ef43_c1217_plate23f_m_11.tif,90,8
DS_Zi418Ef43_c1217_plate23f_m_11.tif,82,9
DS_Zi418Ef43_c1217_plate23f_m_11.tif,98,10
DS_Zi418Ef43_c1217_plate23f_m_11.tif,82,11
DS_Zi418Ef43_c1217_plate23f_m_11.tif,88,12
DS_Zi418Ef43_c1217_plate23f_m_11.tif,83,13
DS_Zi418Ef43_c1217_plate23f_m_11.tif,69,14
DS_Zi418Ef43_c1217_plate23f_m_11.tif,86,15
DS_Zi418Ef43_c1217_plate23f_m_11.tif,84,16
DS_Zi418Ef43_c1217_plate23f_m_12.tif,74,1
DS_Zi418Ef43_c1217_plate23f_m_12.tif,89,2
DS_Zi418Ef43_c1217_plate23f_m_12.tif,86,3
DS_Zi418Ef43_c1217_plate23f_m_12.tif,75,4
DS_Zi418Ef43_c1217_plate23f_m_12.tif,83,5
DS_Zi418Ef43_c1217_plate23f_m_12.tif,78,6
DS_Zi418Ef43_c1217_plate23f_m_12.tif,77,7
DS_Zi418Ef43_c1217_plate23f_m_12.tif,79,8
DS_Zi418Ef43_c1217_plate23f_m_12.tif,96,9
DS_Zi418Ef43_c1217_plate23f_m_12.tif,85,10
DS_Zi418Ef43_c1217_plate23f_m_12.tif,78,11
DS_Zi418Ef43_c1217_plate23f_m_12.tif,84,12
DS_Zi418Ef43_c1217_plate23f_m_12.tif,101,13
DS_Zi418Ef43_c1217_plate23f_m_12.tif,86,14
DS_Zi418Ef43_c1217_plate23f_m_12.tif,69,15
DS_Zi418Ef43_c1217_plate23f_m_12.tif,65,16
DS_Zi418Ef43_c1217_plate23g_f_01.tif,54,1
DS_Zi418Ef43_c1217_plate23g_f_01.tif,52,2
DS_Zi418Ef43_c1217_plate23g_f_01.tif,65,3
DS_Zi418Ef43_c1217_plate23g_f_01.tif,64,4
DS_Zi418Ef43_c1217_plate23g_f_01.tif,64,5
DS_Zi418Ef43_c1217_plate23g_f_01.tif,51,6
DS_Zi418Ef43_c1217_plate23g_f_01.tif,59,7
DS_Zi418Ef43_c1217_plate23g_f_01.tif,71,8
DS_Zi418Ef43_c1217_plate23g_f_01.tif,68,9
DS_Zi418Ef43_c1217_plate23g_f_01.tif,68,10
DS_Zi418Ef43_c1217_plate23g_f_01.tif,63,11
DS_Zi418Ef43_c1217_plate23g_f_01.tif,88,12
DS_Zi418Ef43_c1217_plate23g_f_01.tif,72,13
DS_Zi418Ef43_c1217_plate23g_f_01.tif,59,14
DS_Zi418Ef43_c1217_plate23g_f_01.tif,54,15
DS_Zi418Ef43_c1217_plate23g_f_01.tif,80,16
DS_Zi418Ef43_c1217_plate23g_f_02.tif,75,1
DS_Zi418Ef43_c1217_plate23g_f_02.tif,67,2
DS_Zi418Ef43_c1217_plate23g_f_02.tif,82,3
DS_Zi418Ef43_c1217_plate23g_f_02.tif,72,4
DS_Zi418Ef43_c1217_plate23g_f_02.tif,71,5
DS_Zi418Ef43_c1217_plate23g_f_02.tif,71,6
DS_Zi418Ef43_c1217_plate23g_f_02.tif,56,7
DS_Zi418Ef43_c1217_plate23g_f_02.tif,69,8
DS_Zi418Ef43_c1217_plate23g_f_02.tif,98,9
DS_Zi418Ef43_c1217_plate23g_f_02.tif,76,10
DS_Zi418Ef43_c1217_plate23g_f_02.tif,76,11
DS_Zi418Ef43_c1217_plate23g_f_02.tif,72,12
DS_Zi418Ef43_c1217_plate23g_f_02.tif,66,13
DS_Zi418Ef43_c1217_plate23g_f_02.tif,71,14
DS_Zi418Ef43_c1217_plate23g_f_02.tif,68,15
DS_Zi418Ef43_c1217_plate23g_f_02.tif,86,16
DS_Zi418Ef43_c1217_plate23g_f_03.tif,62,1
DS_Zi418Ef43_c1217_plate23g_f_03.tif,61,2
DS_Zi418Ef43_c1217_plate23g_f_03.tif,69,3
DS_Zi418Ef43_c1217_plate23g_f_03.tif,75,4
DS_Zi418Ef43_c1217_plate23g_f_03.tif,79,5
DS_Zi418Ef43_c1217_plate23g_f_03.tif,68,6
DS_Zi418Ef43_c1217_plate23g_f_03.tif,72,7
DS_Zi418Ef43_c1217_plate23g_f_03.tif,81,8
DS_Zi418Ef43_c1217_plate23g_f_03.tif,84,9
DS_Zi418Ef43_c1217_plate23g_f_03.tif,93,10
DS_Zi418Ef43_c1217_plate23g_f_03.tif,70,11
DS_Zi418Ef43_c1217_plate23g_f_03.tif,81,12
DS_Zi418Ef43_c1217_plate23g_f_03.tif,83,13
DS_Zi418Ef43_c1217_plate23g_f_03.tif,82,14
DS_Zi418Ef43_c1217_plate23g_f_03.tif,72,15
DS_Zi418Ef43_c1217_plate23g_f_03.tif,73,16
DS_Zi418Ef43_c1217_plate23g_f_04.tif,62,1
DS_Zi418Ef43_c1217_plate23g_f_04.tif,56,2
DS_Zi418Ef43_c1217_plate23g_f_04.tif,73,3
DS_Zi418Ef43_c1217_plate23g_f_04.tif,65,4
DS_Zi418Ef43_c1217_plate23g_f_04.tif,64,5
DS_Zi418Ef43_c1217_plate23g_f_04.tif,70,6
DS_Zi418Ef43_c1217_plate23g_f_04.tif,64,7
DS_Zi418Ef43_c1217_plate23g_f_04.tif,73,8
DS_Zi418Ef43_c1217_plate23g_f_04.tif,86,9
DS_Zi418Ef43_c1217_plate23g_f_04.tif,85,10
DS_Zi418Ef43_c1217_plate23g_f_04.tif,67,11
DS_Zi418Ef43_c1217_plate23g_f_04.tif,77,12
DS_Zi418Ef43_c1217_plate23g_f_04.tif,73,13
DS_Zi418Ef43_c1217_plate23g_f_04.tif,73,14
DS_Zi418Ef43_c1217_plate23g_f_04.tif,67,15
DS_Zi418Ef43_c1217_plate23g_f_04.tif,71,16
DS_Zi418Ef43_c1217_plate23g_f_05.tif,60,1
DS_Zi418Ef43_c1217_plate23g_f_05.tif,68,2
DS_Zi418Ef43_c1217_plate23g_f_05.tif,73,3
DS_Zi418Ef43_c1217_plate23g_f_05.tif,75,4
DS_Zi418Ef43_c1217_plate23g_f_05.tif,75,5
DS_Zi418Ef43_c1217_plate23g_f_05.tif,55,6
DS_Zi418Ef43_c1217_plate23g_f_05.tif,68,7
DS_Zi418Ef43_c1217_plate23g_f_05.tif,82,8
DS_Zi418Ef43_c1217_plate23g_f_05.tif,75,9
DS_Zi418Ef43_c1217_plate23g_f_05.tif,84,10
DS_Zi418Ef43_c1217_plate23g_f_05.tif,69,11
DS_Zi418Ef43_c1217_plate23g_f_05.tif,81,12
DS_Zi418Ef43_c1217_plate23g_f_05.tif,77,13
DS_Zi418Ef43_c1217_plate23g_f_05.tif,72,14
DS_Zi418Ef43_c1217_plate23g_f_05.tif,63,15
DS_Zi418Ef43_c1217_plate23g_f_05.tif,75,16
DS_Zi418Ef43_c1217_plate23g_f_06.tif,58,1
DS_Zi418Ef43_c1217_plate23g_f_06.tif,60,2
DS_Zi418Ef43_c1217_plate23g_f_06.tif,82,3
DS_Zi418Ef43_c1217_plate23g_f_06.tif,64,4
DS_Zi418Ef43_c1217_plate23g_f_06.tif,71,5
DS_Zi418Ef43_c1217_plate23g_f_06.tif,75,6
DS_Zi418Ef43_c1217_plate23g_f_06.tif,71,7
DS_Zi418Ef43_c1217_plate23g_f_06.tif,75,8
DS_Zi418Ef43_c1217_plate23g_f_06.tif,83,9
DS_Zi418Ef43_c1217_plate23g_f_06.tif,78,10
DS_Zi418Ef43_c1217_plate23g_f_06.tif,66,11
DS_Zi418Ef43_c1217_plate23g_f_06.tif,66,12
DS_Zi418Ef43_c1217_plate23g_f_06.tif,77,13
DS_Zi418Ef43_c1217_plate23g_f_06.tif,85,14
DS_Zi418Ef43_c1217_plate23g_f_06.tif,58,15
DS_Zi418Ef43_c1217_plate23g_f_06.tif,63,16
DS_Zi418Ef43_c1217_plate23g_f_07.tif,59,1
DS_Zi418Ef43_c1217_plate23g_f_07.tif,55,2
DS_Zi418Ef43_c1217_plate23g_f_07.tif,77,3
DS_Zi418Ef43_c1217_plate23g_f_07.tif,67,4
DS_Zi418Ef43_c1217_plate23g_f_07.tif,68,5
DS_Zi418Ef43_c1217_plate23g_f_07.tif,65,6
DS_Zi418Ef43_c1217_plate23g_f_07.tif,68,7
DS_Zi418Ef43_c1217_plate23g_f_07.tif,81,8
DS_Zi418Ef43_c1217_plate23g_f_07.tif,80,9
DS_Zi418Ef43_c1217_plate23g_f_07.tif,86,10
DS_Zi418Ef43_c1217_plate23g_f_07.tif,76,11
DS_Zi418Ef43_c1217_plate23g_f_07.tif,65,12
DS_Zi418Ef43_c1217_plate23g_f_07.tif,0,13
DS_Zi418Ef43_c1217_plate23g_f_07.tif,78,14
DS_Zi418Ef43_c1217_plate23g_f_07.tif,64,15
DS_Zi418Ef43_c1217_plate23g_f_07.tif,68,16
DS_Zi418Ef43_c1217_plate23g_f_08.tif,63,1
DS_Zi418Ef43_c1217_plate23g_f_08.tif,74,2
DS_Zi418Ef43_c1217_plate23g_f_08.tif,77,3
DS_Zi418Ef43_c1217_plate23g_f_08.tif,67,4
DS_Zi418Ef43_c1217_plate23g_f_08.tif,77,5
DS_Zi418Ef43_c1217_plate23g_f_08.tif,65,6
DS_Zi418Ef43_c1217_plate23g_f_08.tif,70,7
DS_Zi418Ef43_c1217_plate23g_f_08.tif,76,8
DS_Zi418Ef43_c1217_plate23g_f_08.tif,81,9
DS_Zi418Ef43_c1217_plate23g_f_08.tif,73,10
DS_Zi418Ef43_c1217_plate23g_f_08.tif,75,11
DS_Zi418Ef43_c1217_plate23g_f_08.tif,72,12
DS_Zi418Ef43_c1217_plate23g_f_08.tif,75,13
DS_Zi418Ef43_c1217_plate23g_f_08.tif,61,14
DS_Zi418Ef43_c1217_plate23g_f_08.tif,72,15
DS_Zi418Ef43_c1217_plate23g_f_08.tif,71,16
DS_Zi418Ef43_c1217_plate23g_f_09.tif,66,1
DS_Zi418Ef43_c1217_plate23g_f_09.tif,67,2
